Date,open,high,low,close,volume,volume_ratio
2024-02-01 00:00:00-05:00,414.21527274314917,417.76605304331184,413.2459671013942,417.2715148925781,51008600,1.110062170410645
2024-02-02 00:00:00-05:00,419.1704994430535,425.54015285865825,418.1715529635228,424.3236083984375,59602400,1.2692271654784113
2024-02-05 00:00:00-05:00,424.3829673380894,424.9170467974545,420.35741962826177,423.7697448730469,39889200,0.8540136233854987
2024-02-06 00:00:00-05:00,424.91702100136916,425.5203731922329,420.5749920850684,422.9190979003906,35846100,0.772936141089454
2024-02-07 00:00:00-05:00,425.70832987076966,428.1018775909272,424.4027419229312,427.27105712890625,37712700,0.8144319711308747
2024-02-08 00:00:00-05:00,427.3897525769773,428.8239253093951,426.70731768816063,428.0623474121094,29889900,0.6483444926757868
2024-02-09 00:00:00-05:00,429.1997442306421,433.0670359352017,428.4084953155892,432.2757568359375,36943900,0.816940504859719
2024-02-12 00:00:00-05:00,432.1669701427517,434.34294992138797,429.90197712556375,430.5844421386719,33203300,0.7394502956170991
2024-02-13 00:00:00-05:00,422.61250583435543,426.5589104777303,420.68379504149027,423.8686218261719,64491700,1.4040655432478997
2024-02-14 00:00:00-05:00,426.5490592641366,428.9129359501023,424.1950528160093,428.4876403808594,45092700,0.9917578399492384
2024-02-15 00:00:00-05:00,429.1799679376821,430.228386319258,426.61823395817083,429.7635192871094,38796100,0.8732131374168254
2024-02-16 00:00:00-05:00,430.1393938823627,430.23827736206954,425.1544410261166,425.8665771484375,53716500,1.2320665524430774
2024-02-20 00:00:00-05:00,423.86861355765257,425.38189900812085,418.87379058422897,422.6520690917969,53999500,1.2257390792730256
2024-02-21 00:00:00-05:00,419.91230547764127,421.04976730062936,417.0242197609672,420.9607238769531,49779000,1.1088265637235581
2024-02-22 00:00:00-05:00,429.7436973263299,434.323124842958,428.9722191177197,433.28460693359375,53887800,1.1911434460287096
2024-02-23 00:00:00-05:00,434.847372066645,435.7771061666254,431.0295521880033,432.00872802734375,39853900,0.8853524168644352
2024-02-26 00:00:00-05:00,432.8197982334862,433.8088745410654,431.59332308682286,431.78125,33043200,0.7374061705814143
2024-02-27 00:00:00-05:00,432.8890057637283,433.20548721652256,430.2778300347507,432.81976318359375,33713200,0.7565635079940481
2024-02-28 00:00:00-05:00,430.67351462966457,431.89998984827685,429.5558535070604,430.5152587890625,32938800,0.742350485807664
2024-02-29 00:00:00-05:00,433.44288993773637,435.2825572489929,430.2679334863053,434.2044677734375,42495200,0.9815225411324608
2024-03-01 00:00:00-05:00,435.0946617864891,441.70168427871766,435.0353196227552,440.7422790527344,43853000,1.0213239481985463
2024-03-04 00:00:00-05:00,440.74227490938915,441.1676006577686,438.92237814215883,439.1696472167969,34325700,0.8236803326424877
2024-03-05 00:00:00-05:00,436.1233102879435,436.13321070998603,428.9129355407324,431.2867126464844,57917100,1.3603557865520266
2024-03-06 00:00:00-05:00,435.5100505533122,437.1617909455897,432.11752634641863,433.99676513671875,46234500,1.072865989385856
2024-03-07 00:00:00-05:00,437.58711514912994,441.84013082742956,436.04412847428506,440.5840148925781,44526700,1.025132102308537
2024-03-08 00:00:00-05:00,440.94007933389213,443.7391820165276,433.5516785602011,434.2242431640625,72096000,1.5829483510844895
2024-03-11 00:00:00-04:00,432.73074486330546,433.86817647471133,430.68334985224834,432.612060546875,45860000,0.9971473887556086
2024-03-12 00:00:00-04:00,434.92650573753195,439.169621073095,431.69220711590737,438.8135681152344,55300900,1.1742146240424494
2024-03-13 00:00:00-04:00,437.8146034192605,437.8344042624904,434.32316540516723,435.4408264160156,37928700,0.828717928549306
2024-03-14 00:00:00-04:00,436.6771619918081,437.2013711940787,431.6229968703131,434.34295654296875,52195200,1.1316510941926
2024-03-15 00:00:00-04:00,431.3065006408254,434.07590215099276,428.01285972544184,429.17999267578125,73069800,1.527483010702967
2024-03-18 00:00:00-04:00,434.5112345408061,436.799019433192,433.0355416540417,433.27325439453125,47323800,0.9959319907991018
2024-03-19 00:00:00-04:00,431.2627894960799,434.75884433085054,429.16314971327625,434.352783203125,43004100,0.9156173024951599
2024-03-20 00:00:00-04:00,435.5511236461475,439.83947355327797,433.8476617642306,439.50274658203125,43653500,0.9355446421003554
2024-03-21 00:00:00-04:00,444.563615836014,445.01918405535713,441.38449136499906,441.5825500488281,39345700,0.8565712289058529
2024-03-22 00:00:00-04:00,441.06758254728834,443.1869888891585,440.2158364708192,442.0876770019531,28253900,0.6229644826966559
2024-03-25 00:00:00-04:00,439.2848593167333,441.968822012634,438.284591919368,440.4832458496094,27789200,0.6162880824993763
2024-03-26 00:00:00-04:00,442.0083930206614,442.9294731649867,438.8292686570567,439.05706787109375,34142000,0.7568158759763606
2024-03-27 00:00:00-04:00,442.14705477846104,442.24609922763113,437.680413070755,440.5525207519531,41359200,0.9083204509362405
2024-03-28 00:00:00-04:00,440.50303286410514,441.35477889519336,439.3838940102981,439.7404479980469,36839600,0.8141180744793532
2024-04-01 00:00:00-04:00,440.69121403763677,443.2265949148535,438.75995295363714,440.6714172363281,38729000,0.8607452472767366
2024-04-02 00:00:00-04:00,435.8482526807904,437.18527735648325,433.81797721986425,436.86834716796875,44259700,0.9729239111630477
2024-04-03 00:00:00-04:00,434.7389953416227,439.7305396599772,434.7291120530437,437.84881591796875,39949800,0.8958747285031876
2024-04-04 00:00:00-04:00,442.03808884575557,442.6521523298876,430.9259788696009,431.1537780761719,57267700,1.2685358034631953
2024-04-05 00:00:00-04:00,432.5799772284299,438.90854629943993,431.7678549915394,436.2344970703125,54744600,1.1990769153939866
2024-04-08 00:00:00-04:00,437.1654594542943,438.2449745217014,434.9767190047488,436.3632507324219,28144900,0.6476335290123939
2024-04-09 00:00:00-04:00,438.7005306265955,438.9778369644632,433.23362129829235,437.9775695800781,39443600,0.9143745735268908
2024-04-10 00:00:00-04:00,432.7979025804434,435.0163535535285,432.0848247356478,434.15472412109375,61502200,1.4155582934823814
2024-04-11 00:00:00-04:00,436.0264933000666,442.0381015377106,433.7485918413182,441.08734130859375,45474600,1.0376499685507719
2024-04-12 00:00:00-04:00,436.85846821982966,437.9874904694582,432.67904576765784,434.0556640625,53665000,1.2224904064743585
2024-04-15 00:00:00-04:00,437.8092033901657,437.89833433442107,426.07314547720983,426.91497802734375,63453600,1.4614824487528413
2024-04-16 00:00:00-04:00,426.75656194173274,429.58907657784675,425.5681189910766,426.95465087890625,47619000,1.0964024374168888
2024-04-17 00:00:00-04:00,428.93534570732106,428.955142507988,420.814184263637,421.7451477050781,56880500,1.2890512174662185
2024-04-18 00:00:00-04:00,422.3889011950564,424.12207335388047,418.76409179599244,419.3385314941406,46549400,1.0514729168257262
2024-04-19 00:00:00-04:00,418.1600270876362,418.6849295159116,409.09801750840364,410.6628112792969,75231000,1.6331514704517591
2024-04-22 00:00:00-04:00,413.2972043639061,417.1299861620728,409.9596146373191,414.7926940917969,47807700,1.0162636579620414
2024-04-23 00:00:00-04:00,416.7239047204478,422.1809307549363,414.84218098500753,420.9825744628906,44384700,0.9271461065553652
2024-04-24 00:00:00-04:00,424.0825040686884,425.5977906054682,420.1209674785059,422.40875244140625,48440300,0.9969744154362955
2024-04-25 00:00:00-04:00,415.2085773684092,421.23012899767605,414.1191791506443,420.3684997558594,57392200,1.1620452386571045
2024-04-26 00:00:00-04:00,423.50799654883156,428.3905823609107,422.8147458909901,426.8554992675781,41874900,0.843559481006722
2024-04-29 00:00:00-04:00,428.9650653893637,429.58901220141706,425.8453615532208,428.5887145996094,30022200,0.6101405984467552
2024-04-30 00:00:00-04:00,427.0040887581163,428.40053393359545,420.4279542033129,420.5071716308594,43665900,0.887957037308475
2024-05-01 00:00:00-04:00,419.08100564564097,426.003810722956,416.6149590273703,417.4666748046875,52251700,1.0494251094856206
2024-05-02 00:00:00-04:00,421.210392646071,423.69626668620623,416.5853153084368,422.7950134277344,36559000,0.7498459143458103
2024-05-03 00:00:00-04:00,430.2625029825838,432.28289516035596,428.4599965320628,431.2925109863281,48515300,1.0014741798681093
2024-05-06 00:00:00-04:00,433.0949563675479,436.1057325049194,432.32245797578884,436.0166015625,30227200,0.6226250308972563
2024-05-07 00:00:00-04:00,436.462257752822,437.72003460073387,435.353002241703,436.0859069824219,30996100,0.6440664406955754
2024-05-08 00:00:00-04:00,433.4613975113601,437.23475829824343,433.3425260379063,435.8283996582031,24896700,0.5377797122173177
2024-05-09 00:00:00-04:00,436.09580737355435,437.3536144949182,434.2437939852255,436.7791748046875,24580100,0.5431991270838801
2024-05-10 00:00:00-04:00,438.2845993624885,440.03756838394236,436.2642072837091,437.8092041015625,27116600,0.6173638740615581
2024-05-13 00:00:00-04:00,439.7206501782885,439.81969463835946,437.4031548884309,438.81939697265625,22994200,0.5487845115904482
2024-05-14 00:00:00-04:00,438.39350918357906,442.176783642096,438.20533378949784,441.6419677734375,34478300,0.8359753850331691
2024-05-15 00:00:00-04:00,444.117964477458,448.79257895175203,442.60267791185663,448.54498291015625,41464700,1.0245176899522415
2024-05-16 00:00:00-04:00,448.35675006791064,450.31772134684235,447.46541047716795,447.6337890625,34780400,0.872039787423315
2024-05-17 00:00:00-04:00,447.7625648640613,448.3667149138811,445.217300561421,447.41595458984375,35803700,0.9443748179200079
2024-05-20 00:00:00-04:00,447.63376566576335,451.19912384238137,447.4455902901604,450.53558349609375,24474200,0.6660385697242034
2024-05-21 00:00:00-04:00,448.6836440370662,451.60525914677277,448.4855551173019,451.4170837402344,23167700,0.6492266934042724
2024-05-22 00:00:00-04:00,451.674582383685,452.4272839916617,448.72322680557244,451.32794189453125,25120000,0.727714011869676
2024-05-23 00:00:00-04:00,456.12139940247897,456.1511097174414,447.50507559800815,449.29766845703125,40899200,1.2138276369622791
2024-05-24 00:00:00-04:00,450.9119615250611,454.8140770907989,449.20849975410897,453.54638671875,29669500,0.8967893523587666
2024-05-28 00:00:00-04:00,454.76454307996664,455.31915573278667,452.29849645495904,455.2597351074219,26216800,0.7970118440019134
2024-05-29 00:00:00-04:00,451.10014308429754,453.83358254085584,450.961474808148,452.0509033203125,29739200,0.9236484910488475
2024-05-30 00:00:00-04:00,451.12000700846625,451.25867530524874,445.8808660823192,447.2079772949219,30536800,0.9815187396030154
2024-05-31 00:00:00-04:00,447.43572531572056,448.12900627200275,438.79957479670367,446.3760070800781,55941300,1.743757188856921
2024-06-03 00:00:00-04:00,450.198921679843,451.1991890997421,443.59304622749636,448.77276611328125,32997500,1.0540645091632297
2024-06-04 00:00:00-04:00,448.5152478071342,451.19918028695116,446.7919891245828,450.0008239746094,23767400,0.7671352610320438
2024-06-05 00:00:00-04:00,453.5761340823465,459.15197133792043,450.04045548956805,459.07275390625,33817400,1.0865696636435622
2024-06-06 00:00:00-04:00,459.7561086538658,460.0730388200298,457.7456301374567,458.9142761230469,21966800,0.7091419681766133
2024-06-07 00:00:00-04:00,458.54783305481715,461.2614757860569,457.39898388506356,458.5082092285156,25829700,0.8321673297556917
2024-06-10 00:00:00-04:00,457.3791938933102,460.7167834859618,457.0919740405648,460.3602294921875,20660800,0.6726335350504683
2024-06-11 00:00:00-04:00,459.0826602839929,463.63843324942377,457.58717060137843,463.5195617675781,22053300,0.7190691257868023
2024-06-12 00:00:00-04:00,467.4513734442813,471.9180153282366,466.7581227209805,469.5906066894531,34532600,1.1258690758168295
2024-06-13 00:00:00-04:00,473.12634000798266,473.78991071888055,469.8580842460955,472.1359558105469,25859000,0.8650906531971371
2024-06-14 00:00:00-04:00,471.93778416046285,474.65145693819255,471.47230246029227,474.5821228027344,23372600,0.7971208618997639
2024-06-17 00:00:00-04:00,474.8495341233791,482.17837014074405,473.54225013126796,480.39569091796875,37054500,1.2610513645011718
2024-06-18 00:00:00-04:00,480.34616130196366,481.22758735971564,478.7813376310776,480.5442199707031,24438600,0.8317531443958868
2024-06-20 00:00:00-04:00,481.7426539314576,482.1585983337423,475.0080238231674,476.8402404785156,33918700,1.1336621146316033
2024-06-21 00:00:00-04:00,476.5629502483652,477.8999748920205,474.0671930779008,475.5626525878906,37456800,1.2266268890349803
2024-06-24 00:00:00-04:00,474.33462491563307,476.07055198559976,470.00970114624135,470.1485595703125,37751000,1.242667018664035
2024-06-25 00:00:00-04:00,472.2415535989698,475.8225082162818,471.2991811880129,475.5249328613281,29014700,0.9561206441317757
2024-06-26 00:00:00-04:00,474.70164761362236,477.0526142888038,474.2850420666445,476.50701904296875,22737100,0.7535755489556809
2024-06-27 00:00:00-04:00,476.25899140241336,479.2150378931876,475.44557836994903,477.73699951171875,26222100,0.8741738809961918
2024-06-28 00:00:00-04:00,478.5305603111117,483.2820485793814,474.6123133006489,475.257080078125,34881600,1.1544970944448167
2024-07-01 00:00:00-04:00,476.1796388241986,478.60991833266274,472.4300379129382,478.0445251464844,24898300,0.868701159481221
2024-07-02 00:00:00-04:00,476.54663965537014,483.1233273257318,476.4176802465926,483.0638122558594,26723600,0.9427035508538043
2024-07-03 00:00:00-04:00,482.3099405032558,487.22014593921017,482.3099405032558,487.0911865234375,18064900,0.6437333820813068
2024-07-05 00:00:00-04:00,487.9343625597004,492.606477483476,487.63675691869634,492.1700134277344,28495900,1.0251566466870266
2024-07-08 00:00:00-04:00,492.5370618394464,493.8960398899425,491.51534598400906,493.3405456542969,22109400,0.7951946067726092
2024-07-09 00:00:00-04:00,494.8582194823918,495.9791371759557,492.2493643773,493.7670593261719,25614500,0.9216169539092577
2024-07-10 00:00:00-04:00,495.6914190828017,499.4707773682386,494.3820572776978,498.915283203125,28046900,0.9959021465039882
2024-07-11 00:00:00-04:00,499.02445931370636,499.2327620763541,486.783697768007,487.9740295410156,49966600,1.690461151425487
2024-07-12 00:00:00-04:00,488.5493686532913,495.60217729832374,488.0831470637036,490.8407897949219,37109400,1.2500298954316749
2024-07-15 00:00:00-04:00,492.61635700216624,496.98099738699784,490.1166331862592,492.1600646972656,31151400,1.0400638633948363
2024-07-16 00:00:00-04:00,493.61821597930003,494.43162893786797,489.1841617820423,492.3485107421875,25950600,0.8627099503230184
2024-07-17 00:00:00-04:00,484.3533794143371,484.8691868130836,477.82630736398596,477.8957214355469,56268800,1.8127224776098871
2024-07-18 00:00:00-04:00,481.625500179522,481.8040454037507,472.43995686345664,475.6340637207031,49347400,1.5284228060131042
2024-07-19 00:00:00-04:00,475.2968039165522,477.81638642453595,470.1287097527732,471.4182434082031,42042900,1.286002882295265
2024-07-22 00:00:00-04:00,477.2906090401018,479.4629999102959,473.8683411563272,478.4412841796875,40300000,1.2273542855602682
2024-07-23 00:00:00-04:00,477.5386298673129,480.53433291634104,476.27885377433194,476.7549743652344,23282500,0.7250533532763879
2024-07-24 00:00:00-04:00,470.0096721923519,470.37669190670323,458.79062664163604,459.65362548828125,58818600,1.7504689133338045
2024-07-25 00:00:00-04:00,459.9908707311392,464.17693566447775,451.9659322987188,454.5846862792969,59256800,1.6726163576939004
2024-07-26 00:00:00-04:00,458.92951431196497,462.1831364163313,456.0726694842939,459.2469482421875,39992100,1.1073202512673708
2024-07-29 00:00:00-04:00,461.964875633635,464.1471959279414,457.90776995790696,460.16943359375,28218500,0.7886017239213474
2024-07-30 00:00:00-04:00,462.1037156247108,462.8079974432249,450.4977930254048,453.8506164550781,41317200,1.1287649676673797
2024-07-31 00:00:00-04:00,464.1075206769537,468.9879687874832,462.65927004857963,467.28179931640625,44552100,1.1882041294481378
2024-08-01 00:00:00-04:00,467.96623233847004,471.7257322990173,452.3131324101359,455.9635314941406,56653900,1.437012639894584
2024-08-02 00:00:00-04:00,447.2640710604141,449.92251191215183,440.89568575875717,445.1412658691406,66323200,1.605261285299159
2024-08-05 00:00:00-04:00,421.2945574349509,438.7331994932411,420.04471069161315,431.86883544921875,87483500,1.9621801982265499
2024-08-06 00:00:00-04:00,433.71393042413985,443.47479628382376,431.0653884921357,435.99542236328125,63164400,1.3594752222983173
2024-08-07 00:00:00-04:00,442.89943365435545,445.3892585731149,430.87690439120644,431.273681640625,54929200,1.1489912816166772
2024-08-08 00:00:00-04:00,437.5131289308338,445.37935104842387,433.6345683136623,444.4667663574219,47890100,1.0039299719952548
2024-08-09 00:00:00-04:00,443.1474028666421,448.4246278308147,442.0264852411968,446.78790283203125,33574000,0.7064364537538089
2024-08-12 00:00:00-04:00,447.7600513399567,450.7160675662323,444.94286325571886,447.7501220703125,27795000,0.5869119583496276
2024-08-13 00:00:00-04:00,452.15439894866176,459.127863960262,452.01551026850075,458.8600158691406,40084500,0.8339690211544909
2024-08-14 00:00:00-04:00,459.7825457496771,461.3696546201234,454.7136237077934,459.0088195800781,34733700,0.73920394109302
2024-08-15 00:00:00-04:00,464.9904010797495,471.00166619752633,464.61345206705624,470.6048889160156,38280600,0.8243974756776407
2024-08-16 00:00:00-04:00,468.81933774654357,472.57886826671006,467.85713696240066,471.2099609375,38383600,0.829885620358614
2024-08-19 00:00:00-04:00,471.34882847524597,477.43943656320204,469.5632854107965,477.3997497558594,23737700,0.5225856361764688
2024-08-20 00:00:00-04:00,476.4871607951865,479.0563290804587,474.701617746839,476.39788818359375,29209300,0.6388749756670509
2024-08-21 00:00:00-04:00,477.1815214231533,480.4748301983497,475.4654529623726,478.619873046875,25658800,0.582335173395797
2024-08-22 00:00:00-04:00,480.9410251114475,481.63540798205025,469.999727033811,471.0313720703125,37739600,0.8779499395734197
2024-08-23 00:00:00-04:00,475.3860251970434,478.8578788029496,471.45787930770894,476.1399230957031,36061500,0.8427647704391169
2024-08-26 00:00:00-04:00,475.5943896395711,476.51690353621575,469.4343071814681,471.5174255371094,27452600,0.642147681148318
2024-08-27 00:00:00-04:00,469.88070629501414,473.99732698185517,467.91661806023484,472.926025390625,27510000,0.6540521693978476
2024-08-28 00:00:00-04:00,472.45978526636225,473.18389538693333,464.1273423400533,467.55950927734375,37372400,0.896180220172328
2024-08-29 00:00:00-04:00,469.47401742424904,474.0866174099052,465.59545688476163,466.8750915527344,41081500,1.0038667496186766
2024-08-30 00:00:00-04:00,471.2198521417753,473.06487994276785,466.7262825127219,472.43994140625,33466500,0.8519892541895868
2024-09-03 00:00:00-04:00,469.3946718201247,469.52360096835037,455.7155586156468,458.09625244140625,44985200,1.210727560999701
2024-09-04 00:00:00-04:00,454.9814822083975,460.7149994098257,454.0490390759713,456.9058532714844,32505100,0.9124867411915685
2024-09-05 00:00:00-04:00,455.2790975704819,461.6176953020326,454.25738174267235,457.33245849609375,34452400,0.9957713735239513
2024-09-06 00:00:00-04:00,456.6281350612839,457.51099244826287,444.5857774590215,445.0817565917969,50624400,1.457428757159119
2024-09-09 00:00:00-04:00,449.4165929026836,451.79728659834745,446.2026579271455,450.8053283691406,32981200,0.9503085653167859
2024-09-10 00:00:00-04:00,452.5710054219236,455.4774659929205,448.593273572777,454.9715576171875,29680300,0.8528810810445792
2024-09-11 00:00:00-04:00,456.2115530037745,465.595470202267,447.6509478882776,464.85150146484375,57843000,1.6207982689965275
2024-09-12 00:00:00-04:00,464.8812634483093,470.22793335635157,463.09575057028786,469.4145202636719,40067800,1.1143975018547658
2024-09-13 00:00:00-04:00,468.6804395051492,472.69785826290064,468.4522782122762,471.5174255371094,29111800,0.8201376850249048
2024-09-16 00:00:00-04:00,469.38474036680077,470.0493354611843,466.11129015562886,469.434326171875,22585600,0.6507630379295307
2024-09-17 00:00:00-04:00,472.4598133335985,473.75927624673307,467.18258806697463,469.68231201171875,30084400,0.8589733742923
2024-09-18 00:00:00-04:00,470.8825665914544,474.9793285022384,467.04366295376417,467.6487731933594,39909200,1.1223480971515662
2024-09-19 00:00:00-04:00,478.7289622118295,482.3198765482769,476.6260155402931,479.4729309082031,52782500,1.4298446289230486
2024-09-20 00:00:00-04:00,478.6099190548314,479.8002810455393,474.45361162895745,478.5603332519531,34577700,0.9407168831960275
2024-09-23 00:00:00-04:00,479.739459361221,480.9215509099298,478.39842782200384,479.828857421875,24843000,0.6863497811764504
2024-09-24 00:00:00-04:00,481.23941740642243,483.09698124372767,476.97795812602965,482.14337158203125,25952600,0.7184940102428432
2024-09-25 00:00:00-04:00,481.5175252200048,484.54726755271423,481.3387291034352,482.5903625488281,26549900,0.7360083386870865
2024-09-26 00:00:00-04:00,490.0901931881352,490.41801640583714,482.5705094037965,486.21612548828125,32020200,0.8942887230254029
2024-09-27 00:00:00-04:00,487.2392922329425,487.3783761028853,482.3321295557156,483.51422119140625,22851100,0.654877621874095
2024-09-30 00:00:00-04:00,482.55062394036867,485.163145041189,479.7096512380656,484.8254089355469,30281100,0.8717892983689812
2024-10-01 00:00:00-04:00,484.45789556530616,484.7558891089586,474.22634938914285,478.07061767578125,42735400,1.2343446430709317
2024-10-02 00:00:00-04:00,477.1666675287949,480.6632868155441,474.54423337843764,478.7461242675781,23744000,0.6945964004086137
2024-10-03 00:00:00-04:00,476.5507507116233,481.3287721276597,475.80573659916814,478.3884582519531,25337200,0.751218864259259
2024-10-04 00:00:00-04:00,484.2095544580303,484.63668863947703,479.1831946220503,484.0804138183594,30686600,0.9375327477763592
2024-10-07 00:00:00-04:00,482.16321764841706,483.3353659172032,477.6732465009889,478.89508056640625,24975100,0.7724833112569467
2024-10-08 00:00:00-04:00,481.4380421027617,486.7325955637371,480.6334293107615,486.04718017578125,28272000,0.8763655627266896
2024-10-09 00:00:00-04:00,485.74920714012944,490.447773778929,484.7061994960775,489.8716125488281,24995000,0.8163469267044896
2024-10-10 00:00:00-04:00,487.5869454823355,491.1828756848467,486.2757132704031,489.31536865234375,25750400,0.8611528768413337
2024-10-11 00:00:00-04:00,487.47765277868115,491.10341258908966,486.9114650593824,490.0802307128906,20644500,0.7003150561206966
2024-10-14 00:00:00-04:00,492.47417787856716,495.5138329915702,491.9675889028676,494.19268798828125,26060100,0.8788470488253981
2024-10-15 00:00:00-04:00,494.5205236931824,495.1860830208678,485.43135691832794,487.5869445800781,34784500,1.1638436736566882
2024-10-16 00:00:00-04:00,487.91470906379936,488.4213283685863,484.32872229968694,487.6465148925781,22996800,0.7918467005612736
2024-10-17 00:00:00-04:00,493.1397531110063,493.18940859356604,487.92465422473487,487.9842529296875,27210700,0.980092672383907
2024-10-18 00:00:00-04:00,490.77558329020013,492.27555480613046,490.0206259209049,491.182861328125,25335000,0.9279791482151373
2024-10-21 00:00:00-04:00,489.97096880094847,492.93116924698734,488.0438631229109,492.1265563964844,30336500,1.100107756998992
2024-10-22 00:00:00-04:00,489.4544252444945,494.1430486957189,488.6994678951957,492.6629333496094,26685800,0.9664357877265791
2024-10-23 00:00:00-04:00,490.30873810325465,490.96435423225506,481.82550131944987,485.1134948730469,39346600,1.3926802048531755
2024-10-24 00:00:00-04:00,488.83855437960295,489.7226524208326,486.186320885323,489.04718017578125,22024900,0.7936138745594342
2024-10-25 00:00:00-04:00,491.8484255582351,496.95424013060915,491.1431236657781,492.0272216796875,38762100,1.3577766595915015
2024-10-28 00:00:00-04:00,495.14634485652994,495.20594356524737,491.808695909538,492.106689453125,20477800,0.7298368917298245
2024-10-29 00:00:00-04:00,492.4245661860894,498.01714406315233,490.5670023757053,496.8350524902344,28014100,1.0253317978177647
2024-10-30 00:00:00-04:00,496.0701694991744,497.023779122654,492.5934368006454,493.0801696777344,29756000,1.0772344442057107
2024-10-31 00:00:00-04:00,489.1067461640381,489.1564016466418,480.5341120892308,480.6334533691406,41245200,1.4513766546079885
2024-11-01 00:00:00-04:00,482.27250423331776,487.48760340370893,481.9745106923199,484.1896667480469,33655800,1.1781585002964141
2024-11-04 00:00:00-05:00,483.5837266285996,486.1267058425176,481.03080419194885,482.77911376953125,23291600,0.817757854272149
2024-11-05 00:00:00-05:00,484.36844013699425,489.60342550753097,484.2790420788911,488.9378662109375,24353600,0.860966508580994
2024-11-06 00:00:00-05:00,497.2323769880433,503.04349344647574,496.27876735997705,502.218994140625,43082200,1.4758873627945328
2024-11-07 00:00:00-05:00,505.02028377146155,510.9108857223567,504.9606850609376,510.1260986328125,32853100,1.1119363822561175
2024-11-08 00:00:00-05:00,509.6293527001951,511.4968595467081,509.00353601070395,510.7220764160156,22924500,0.7729136817808724
2024-11-11 00:00:00-05:00,511.9439000672988,512.1525258483883,507.52350112496475,510.4241027832031,24167500,0.8174302131745025
2024-11-12 00:00:00-05:00,510.3546036695217,511.23864109156665,506.4407630739534,509.5002746582031,25835300,0.8872696401216371
2024-11-13 00:00:00-05:00,508.993692609422,511.5564976376752,506.55996758838785,508.84466552734375,24567400,0.8414563702197043
2024-11-14 00:00:00-05:00,508.50691430007294,509.38103874758787,504.39442175455974,505.3083190917969,28679500,0.9798349659930183
2024-11-15 00:00:00-05:00,499.5965697117736,499.9839613152921,491.2027312973252,493.2689208984375,51461100,1.683053686171815
2024-11-18 00:00:00-05:00,494.8185334852246,498.80188548578275,493.4278464758973,496.6959533691406,27080800,0.8904278382658608
2024-11-19 00:00:00-05:00,494.1132725868944,500.5998613443361,493.7755061565385,500.11309814453125,24523000,0.8092035978756714
2024-11-20 00:00:00-05:00,499.81509950184636,500.13297948322725,493.2589688807076,499.8250427246094,29565500,0.9915968077595791
2024-11-21 00:00:00-05:00,502.87458895036497,503.5898037198209,494.25229945698686,501.62298583984375,34526700,1.1342117936450475
